id,title,release_year,observed_stars,measured_stars,diff,perc_err,sentiment,sentiment_score,review_url
2514,Sunshine State,2002,3.5,2.0,1.0,0.4,positive,0.0437106,http://www.rogerebert.com/reviews/sunshine-state-2002
2517,The Sting,1973,4.0,3.0,1.0,0.3333333333333333,positive,0.439269,http://www.rogerebert.com/reviews/the-sting-1973
2518,Chariots of Fire,1981,4.0,3.0,1.0,0.3333333333333333,positive,0.490796,http://www.rogerebert.com/reviews/chariots-of-fire-1981
2519,Diary of a Mad Black Woman,2005,1.0,1.5,-0.5,0.3333333333333333,negative,-0.286432,http://www.rogerebert.com/reviews/diary-of-a-mad-black-woman-2005
2520,Shine,1996,4.0,2.0,1.5,0.6,positive,0.00261621,http://www.rogerebert.com/reviews/shine-1996
2521,Don Jon,2013,1.5,1.0,0.5,0.5,negative,-0.535324,http://www.rogerebert.com/reviews/don-jon-2013
2523,Mambo Italiano,2003,2.0,1.5,0.5,0.3333333333333333,negative,-0.251013,http://www.rogerebert.com/reviews/mambo-italiano-2003
2524,Wonderland,2003,2.0,1.0,0.5,0.3333333333333333,negative,-0.379209,http://www.rogerebert.com/reviews/wonderland-2003
2525,Le Havre,2011,4.0,2.0,1.5,0.6,positive,0.084591,http://www.rogerebert.com/reviews/le-havre-2011
2534,Insidious: Chapter 2,2013,2.0,1.0,0.5,0.3333333333333333,negative,-0.442421,http://www.rogerebert.com/reviews/insidious-chapter-2-2013
2536,10 Cloverfield Lane,2016,3.0,2.5,0.5,0.2,positive,0.213087,http://www.rogerebert.com/reviews/10-cloverfield-lane-2016
2538,Paranormal Activity 3,2011,1.0,1.0,-0.5,0.3333333333333333,negative,-0.340306,http://www.rogerebert.com/reviews/paranormal-activity-3-2011
2539,Ouija,2014,3.0,1.5,1.0,0.5,negative,-0.176266,http://www.rogerebert.com/reviews/ouija-2014
2540,A Nightmare on Elm Street 3: Dream Warriors,1987,1.5,2.0,-0.5,0.25,negative,-0.0145969,http://www.rogerebert.com/reviews/a-nightmare-on-elm-street-3-dream-warriors-1987
2546,Paranormal Activity: The Marked Ones,2014,2.0,1.5,0.5,0.3333333333333333,negative,-0.25276,http://www.rogerebert.com/reviews/paranormal-activity-the-marked-ones-2014
2547,Dallas Buyers Club,2013,3.0,2.0,0.5,0.2,positive,0.0275516,http://www.rogerebert.com/reviews/dallas-buyers-club-2013
2550,The Way Way Back,2013,3.0,1.5,1.0,0.5,negative,-0.191598,http://www.rogerebert.com/reviews/the-way-way-back-2013
2551,Doug's 1st Movie,1999,1.5,1.5,0.0,0.0,negative,-0.300694,http://www.rogerebert.com/reviews/dougs-1st-movie-1999
2552,The Players Club,1998,3.0,2.0,1.0,0.5,negative,-0.0468687,http://www.rogerebert.com/reviews/the-players-club-1998
2554,"As Above, So Below",2014,2.5,1.5,1.0,0.6666666666666666,negative,-0.320945,http://www.rogerebert.com/reviews/as-above-so-below-2014
2555,Eve's Bayou,1997,4.0,2.0,2.0,1.0,negative,-0.0091707,http://www.rogerebert.com/reviews/eves-bayou-1997
2559,Shaun of the Dead,2004,3.0,1.5,1.5,1.0,negative,-0.267778,http://www.rogerebert.com/reviews/shaun-of-the-dead-2004
2565,Saved!,2004,3.5,2.0,1.0,0.4,positive,0.109414,http://www.rogerebert.com/reviews/saved-2004
2566,The Barbarian Invasions,2003,4.0,2.0,1.5,0.6,positive,0.010064,http://www.rogerebert.com/reviews/the-barbarian-invasions-2003
2568,Slums of Beverly Hills,1998,3.0,2.0,1.0,0.5,negative,-0.0904184,http://www.rogerebert.com/reviews/slums-of-beverly-hills-1998
2569,Made,2001,3.0,1.5,1.0,0.5,negative,-0.14502,http://www.rogerebert.com/reviews/made-2001
2570,Moon,2009,3.5,2.0,1.5,0.75,negative,-0.108541,http://www.rogerebert.com/reviews/moon-2009
2571,Keeping Up with the Steins,2006,3.0,2.0,1.0,0.5,negative,-0.0689329,http://www.rogerebert.com/reviews/keeping-up-with-the-steins-2006
2573,Bottle Shock,2008,3.5,2.5,1.0,0.4,positive,0.178725,http://www.rogerebert.com/reviews/bottle-shock-2008
2574,Zero Effect,1998,3.5,2.0,1.0,0.4,positive,0.0778149,http://www.rogerebert.com/reviews/zero-effect-1998
2575,The Machinist,2004,3.0,1.5,1.5,1.0,negative,-0.332351,http://www.rogerebert.com/reviews/the-machinist-2004
2576,Light Sleeper,1992,4.0,2.0,2.0,1.0,negative,-0.106851,http://www.rogerebert.com/reviews/light-sleeper-1992
2577,Kill the Messenger,2014,3.0,1.5,1.5,1.0,negative,-0.325037,http://www.rogerebert.com/reviews/kill-the-messenger-2014
2578,Party Monster,2003,3.0,1.0,1.5,1.0,negative,-0.382974,http://www.rogerebert.com/reviews/party-monster-2003
2581,Bottle Rocket,1996,2.0,2.5,-0.5,0.2,positive,0.187491,http://www.rogerebert.com/reviews/bottle-rocket-1996
2583,Standard Operating Procedure,2008,4.0,1.0,2.5,1.6666666666666667,negative,-0.466666,http://www.rogerebert.com/reviews/standard-operating-procedure-2008
2587,The Visit,2015,3.5,2.0,1.5,0.75,negative,-0.046,http://www.rogerebert.com/reviews/the-visit-2015
2588,Redacted,2007,3.5,1.0,2.0,1.3333333333333333,negative,-0.44115,http://www.rogerebert.com/reviews/redacted-2007
2589,Rudderless,2014,3.0,2.5,0.5,0.2,positive,0.138918,http://www.rogerebert.com/reviews/rudderless-2014
2591,Sling Blade,1996,3.5,2.0,1.0,0.4,positive,0.0543026,http://www.rogerebert.com/reviews/sling-blade-1996
2594,Take Shelter,2011,4.0,2.5,1.5,0.6,positive,0.174664,http://www.rogerebert.com/reviews/take-shelter-2011
2595,Lady in White,1988,3.0,1.5,1.0,0.5,negative,-0.113356,http://www.rogerebert.com/reviews/lady-in-white-1988
2598,Only God Forgives,2013,0.5,1.0,-0.5,0.5,negative,-0.543047,http://www.rogerebert.com/reviews/only-god-forgives-2013
2602,Police Academy,1984,0.0,1.5,-1.5,1.0,negative,-0.300654,http://www.rogerebert.com/reviews/police-academy-1984
2603,25th Hour,2002,4.0,2.0,1.5,0.6,positive,0.0712848,http://www.rogerebert.com/reviews/25th-hour-2002
2604,Bound,1996,4.0,1.5,2.0,1.0,negative,-0.20631,http://www.rogerebert.com/reviews/bound-1996
2605,Donnie Darko,2001,2.5,2.0,0.5,0.25,negative,-0.0186449,http://www.rogerebert.com/reviews/donnie-darko-2001
2611,Blackthorn,2011,2.0,1.5,0.5,0.3333333333333333,negative,-0.290407,http://www.rogerebert.com/reviews/blackthorn-2011
2614,One Flew Over the Cuckoo's Nest,1975,3.0,2.0,1.0,0.5,negative,-0.0933737,http://www.rogerebert.com/reviews/one-flew-over-the-cuckoos-nest-1975
2620,The Crying Game,1992,4.0,2.5,1.0,0.3333333333333333,positive,0.270017,http://www.rogerebert.com/reviews/the-crying-game-1992
2621,Porky's,1981,1.5,1.0,0.0,0.0,negative,-0.393332,http://www.rogerebert.com/reviews/porkys-1981
2623,Lost in Translation,2003,4.0,2.0,2.0,1.0,negative,-0.0777098,http://www.rogerebert.com/reviews/lost-in-translation-2003
2624,Annie Hall,1977,3.5,2.0,1.5,0.75,negative,-0.0476803,http://www.rogerebert.com/reviews/annie-hall-1977
2628,Maggie,2015,2.5,2.0,0.5,0.25,negative,-0.0824607,http://www.rogerebert.com/reviews/maggie-2015
2629,Leaving Las Vegas,1995,4.0,1.5,2.0,1.0,negative,-0.158023,http://www.rogerebert.com/reviews/leaving-las-vegas-1995
2630,The Boy Next Door,2015,1.5,1.5,0.0,0.0,negative,-0.317081,http://www.rogerebert.com/reviews/the-boy-next-door-2015
2634,Boyhood,2014,4.0,2.0,2.0,1.0,negative,-0.079888,http://www.rogerebert.com/reviews/boyhood-2014
2635,Scoop,2006,2.0,1.0,0.5,0.3333333333333333,negative,-0.478887,http://www.rogerebert.com/reviews/scoop-2006
2637,The Night Listener,2006,3.0,1.5,1.0,0.5,negative,-0.229971,http://www.rogerebert.com/reviews/the-night-listener-2006
2639,The Orphanage,2007,3.5,2.0,1.5,0.75,negative,-0.0453419,http://www.rogerebert.com/reviews/the-orphanage-2007
2640,The Rules of Attraction,2002,2.0,1.0,0.5,0.3333333333333333,negative,-0.343595,http://www.rogerebert.com/reviews/the-rules-of-attraction-2002
2641,Four Rooms,1995,2.0,2.0,-0.5,0.2,positive,0.0804623,http://www.rogerebert.com/reviews/four-rooms-1995
2642,Secretary,2002,3.0,1.5,1.5,1.0,negative,-0.281374,http://www.rogerebert.com/reviews/secretary-2002
2644,Talk Radio,1988,4.0,1.0,2.5,1.6666666666666667,negative,-0.396978,http://www.rogerebert.com/reviews/talk-radio-1988
2646,You Kill Me,2007,2.0,1.0,0.5,0.3333333333333333,negative,-0.465387,http://www.rogerebert.com/reviews/you-kill-me-2007
2647,Thumbsucker,2005,3.0,2.0,1.0,0.5,negative,-0.0484192,http://www.rogerebert.com/reviews/thumbsucker-2005
2648,Mirrormask,2005,2.0,1.5,0.5,0.3333333333333333,negative,-0.299866,http://www.rogerebert.com/reviews/mirrormask-2005
2651,The Art of Getting By,2011,2.5,1.5,1.0,0.6666666666666666,negative,-0.273869,http://www.rogerebert.com/reviews/the-art-of-getting-by-2011
2659,An Everlasting Piece,2000,3.0,1.0,1.5,1.0,negative,-0.449188,http://www.rogerebert.com/reviews/an-everlasting-piece-2000
2660,Adore,2013,2.5,3.0,-0.5,0.16666666666666666,positive,0.406838,http://www.rogerebert.com/reviews/adore-2013
2667,Four Lions,2010,3.0,1.0,1.5,1.0,negative,-0.338111,http://www.rogerebert.com/reviews/four-lions-2010
2672,The Full Monty,1997,3.0,2.0,0.5,0.2,positive,0.106731,http://www.rogerebert.com/reviews/the-full-monty-1997
2673,Airplane!,1980,3.0,2.0,1.0,0.5,negative,-0.0402105,http://www.rogerebert.com/reviews/airplane-1980
2675,Menace II Society,1993,4.0,1.5,2.0,1.0,negative,-0.139992,http://www.rogerebert.com/reviews/menace-ii-society-1993
2678,She's the One,1996,2.0,1.5,0.0,0.0,negative,-0.141603,http://www.rogerebert.com/reviews/shes-the-one-1996
2679,Gods and Monsters,1998,3.0,2.5,0.5,0.2,positive,0.148565,http://www.rogerebert.com/reviews/gods-and-monsters-1998
2686,The Masked Saint,2016,1.5,1.0,0.0,0.0,negative,-0.407232,http://www.rogerebert.com/reviews/the-masked-saint-2016
2687,Choke,2008,2.5,1.0,1.0,0.6666666666666666,negative,-0.41481,http://www.rogerebert.com/reviews/choke-2008
2688,Whiplash,2014,4.0,3.0,1.0,0.3333333333333333,positive,0.338015,http://www.rogerebert.com/reviews/whiplash-2014
2693,Adam,2009,2.5,2.0,0.5,0.25,negative,-0.0736203,http://www.rogerebert.com/reviews/adam-2009
2695,The Original Kings of Comedy,2000,3.0,2.5,0.5,0.2,positive,0.246501,http://www.rogerebert.com/reviews/the-original-kings-of-comedy-2000
2696,Paranormal Activity 2,2010,1.5,1.0,0.0,0.0,negative,-0.409035,http://www.rogerebert.com/reviews/paranormal-activity-2-2010
2697,Waking Ned Devine,1998,3.0,2.0,1.0,0.5,negative,-0.0492136,http://www.rogerebert.com/reviews/waking-ned-devine-1998
2701,The Purge,2013,1.5,1.0,0.5,0.5,negative,-0.516096,http://www.rogerebert.com/reviews/the-purge-2013
2702,Sinister,2012,3.0,1.0,1.5,1.0,negative,-0.380884,http://www.rogerebert.com/reviews/sinister-2012
2703,Air Bud,1997,3.0,1.5,1.0,0.5,negative,-0.127875,http://www.rogerebert.com/reviews/air-bud-1997
2708,Slow West,2015,1.5,2.0,-0.5,0.25,negative,-0.013364,http://www.rogerebert.com/reviews/slow-west-2015
2709,Phantasm II,1988,1.0,1.0,-0.5,0.3333333333333333,negative,-0.418557,http://www.rogerebert.com/reviews/phantasm-ii-1988
2711,Real Women Have Curves,2002,3.5,2.5,0.5,0.16666666666666666,positive,0.26029,http://www.rogerebert.com/reviews/real-women-have-curves-2002
2715,Please Give,2010,3.5,2.0,1.0,0.4,positive,0.0284755,http://www.rogerebert.com/reviews/please-give-2010
2719,Jawbreaker,1999,1.5,1.5,0.0,0.0,negative,-0.297012,http://www.rogerebert.com/reviews/jawbreaker-1999
2720,Basquiat,1996,3.5,2.0,1.0,0.4,positive,0.0802481,http://www.rogerebert.com/reviews/basquiat-1996
2722,Tusk,2014,2.0,0.5,1.0,1.0,negative,-0.596855,http://www.rogerebert.com/reviews/tusk-2014
2729,Tim and Eric's Billion Dollar Movie,2012,0.5,1.0,-0.5,0.5,negative,-0.522227,http://www.rogerebert.com/reviews/tim-and-erics-billion-dollar-movie-2012
2750,Riding Giants,2004,3.5,2.0,1.5,0.75,negative,-0.0578396,http://www.rogerebert.com/reviews/riding-giants-2004
2755,Halloween III: Season of the Witch,1982,1.5,1.5,-0.5,0.25,negative,-0.245215,http://www.rogerebert.com/reviews/halloween-iii-season-of-the-witch-1982
2756,Kevin Hart: Let Me Explain,2013,1.5,1.0,0.0,0.0,negative,-0.421226,http://www.rogerebert.com/reviews/kevin-hart-let-me-explain-2013
2757,My Own Private Idaho,1991,3.5,1.5,1.5,0.75,negative,-0.206122,http://www.rogerebert.com/reviews/my-own-private-idaho-1991
2758,Garden State,2004,3.0,2.0,1.0,0.5,negative,-0.054116,http://www.rogerebert.com/reviews/garden-state-2004
2759,Before Sunrise,1995,3.0,2.0,0.5,0.2,positive,0.0551975,http://www.rogerebert.com/reviews/before-sunrise-1995
2764,My Life Without Me,2003,2.5,1.5,0.5,0.25,negative,-0.154071,http://www.rogerebert.com/reviews/my-life-without-me-2003
2765,The Spectacular Now,2013,4.0,1.5,2.0,1.0,negative,-0.14315,http://www.rogerebert.com/reviews/the-spectacular-now-2013
2766,Religulous,2008,3.5,1.5,1.5,0.75,negative,-0.232703,http://www.rogerebert.com/reviews/religulous-2008
2774,Get on the Bus,1996,4.0,2.0,2.0,1.0,negative,-0.0383837,http://www.rogerebert.com/reviews/get-on-the-bus-1996
2782,The Best Years of Our Lives,1946,4.0,1.5,2.0,1.0,negative,-0.161049,http://www.rogerebert.com/reviews/the-best-years-of-our-lives-1946
2783,Bully,2001,4.0,1.5,2.5,1.6666666666666667,negative,-0.282882,http://www.rogerebert.com/reviews/bully-2001
2789,Boys Don't Cry,1999,4.0,1.5,2.0,1.0,negative,-0.187506,http://www.rogerebert.com/reviews/boys-dont-cry-1999
2792,Smoke Signals,1998,3.0,2.0,0.5,0.2,positive,0.0976301,http://www.rogerebert.com/reviews/smoke-signals-1998
2794,Me and You and Everyone We Know,2005,4.0,2.5,1.0,0.3333333333333333,positive,0.257477,http://www.rogerebert.com/reviews/me-and-you-and-everyone-we-know-2005
2797,Full Frontal,2002,1.5,1.5,0.0,0.0,negative,-0.29883,http://www.rogerebert.com/reviews/full-frontal-2002
2798,Shortbus,2006,3.5,1.5,1.5,0.75,negative,-0.155904,http://www.rogerebert.com/reviews/shortbus-2006
2799,The Diary of a Teenage Girl,2015,3.5,2.0,1.5,0.75,negative,-0.0970969,http://www.rogerebert.com/reviews/the-diary-of-a-teenage-girl-2015
2800,In the Shadow of the Moon,2007,4.0,2.5,1.0,0.3333333333333333,positive,0.289755,http://www.rogerebert.com/reviews/in-the-shadow-of-the-moon-2007
2802,Inside Deep Throat,2005,3.0,1.5,1.5,1.0,negative,-0.325798,http://www.rogerebert.com/reviews/inside-deep-throat-2005
2808,Stonewall,2015,1.5,1.0,0.0,0.0,negative,-0.399466,http://www.rogerebert.com/reviews/stonewall-2015
2817,All Is Bright,2013,2.0,1.5,0.0,0.0,negative,-0.14234,http://www.rogerebert.com/reviews/all-is-bright-2013
2819,Northfork,2003,4.0,1.5,2.0,1.0,negative,-0.201607,http://www.rogerebert.com/reviews/northfork-2003
2820,Buried,2010,3.5,1.5,1.5,0.75,negative,-0.19361,http://www.rogerebert.com/reviews/buried-2010
2829,Higher Ground,2011,3.5,1.5,1.5,0.75,negative,-0.235238,http://www.rogerebert.com/reviews/higher-ground-2011
2830,The Greatest Movie Ever Sold,2011,2.5,3.0,-0.5,0.16666666666666666,positive,0.480631,http://www.rogerebert.com/reviews/the-greatest-movie-ever-sold-2011
2834,I Spit on Your Grave,2010,0.0,1.0,-1.5,1.0,negative,-0.340009,http://www.rogerebert.com/reviews/i-spit-on-your-grave-2010
2835,"Happy, Texas",1999,3.0,2.5,0.5,0.2,positive,0.118876,http://www.rogerebert.com/reviews/happy-texas-1999
2846,Exotica,1994,4.0,2.0,1.5,0.6,positive,0.0606349,http://www.rogerebert.com/reviews/exotica-1994
2847,Buffalo '66,1998,3.0,1.0,1.5,1.0,negative,-0.389082,http://www.rogerebert.com/reviews/buffalo-66-1998
2850,The Ballad of Jack and Rose,2005,3.0,1.5,1.0,0.5,negative,-0.149409,http://www.rogerebert.com/reviews/the-ballad-of-jack-and-rose-2005
2862,Incident at Loch Ness,2004,3.0,2.0,0.5,0.2,positive,0.074548,http://www.rogerebert.com/reviews/incident-at-loch-ness-2004
2863,The Blue Room,2014,3.5,2.0,1.5,0.75,negative,-0.0246747,http://www.rogerebert.com/reviews/the-blue-room-2014
2865,The Celebration,1998,3.0,1.0,1.5,1.0,negative,-0.41434,http://www.rogerebert.com/reviews/the-celebration-1998
2866,Trees Lounge,1996,3.5,2.0,1.5,0.75,negative,-0.0306103,http://www.rogerebert.com/reviews/trees-lounge-1996
2871,Friday the 13th Part 2,1981,0.5,1.0,-1.0,0.6666666666666666,negative,-0.436094,http://www.rogerebert.com/reviews/friday-the-13th-part-2-1981
2873,Saw,2004,2.0,0.5,1.0,1.0,negative,-0.567589,http://www.rogerebert.com/reviews/saw-2004
2879,Reservoir Dogs,1992,2.5,1.5,0.5,0.25,negative,-0.214024,http://www.rogerebert.com/reviews/reservoir-dogs-1992
2881,The Second Mother,2015,3.0,3.0,-0.5,0.14285714285714285,positive,0.507648,http://www.rogerebert.com/reviews/the-second-mother-2015
2886,Rocky,1976,4.0,1.5,2.5,1.6666666666666667,negative,-0.305573,http://www.rogerebert.com/reviews/rocky-1976
2889,The Howling,1981,2.0,0.5,1.0,1.0,negative,-0.618425,http://www.rogerebert.com/reviews/the-howling-1981
2892,Hellraiser,1987,0.5,1.0,-0.5,0.5,negative,-0.512708,http://www.rogerebert.com/reviews/hellraiser-1987
2895,Shine a Light,2008,4.0,3.0,1.0,0.3333333333333333,positive,0.459453,http://www.rogerebert.com/reviews/shine-a-light-2008
2900,The Skeleton Twins,2014,3.5,2.5,0.5,0.16666666666666666,positive,0.285374,http://www.rogerebert.com/reviews/the-skeleton-twins-2014
2901,Martha Marcy May Marlene,2011,3.5,2.5,1.0,0.4,positive,0.13483,http://www.rogerebert.com/reviews/martha-marcy-may-marlene-2011
2902,Obvious Child,2014,3.5,2.0,1.5,0.75,negative,-0.101869,http://www.rogerebert.com/reviews/obvious-child-2014
2903,Walking and Talking,1996,3.0,2.0,1.0,0.5,negative,-0.0207248,http://www.rogerebert.com/reviews/walking-and-talking-1996
2908,Slam,1998,2.5,1.5,0.5,0.25,negative,-0.166275,http://www.rogerebert.com/reviews/slam-1998
2910,All the Real Girls,2003,4.0,2.0,2.0,1.0,negative,-0.0645805,http://www.rogerebert.com/reviews/all-the-real-girls-2003
2915,I Origins,2014,3.0,3.5,-0.5,0.14285714285714285,positive,0.564112,http://www.rogerebert.com/reviews/i-origins-2014
2919,The House of the Devil,2009,3.0,1.5,1.0,0.5,negative,-0.213078,http://www.rogerebert.com/reviews/the-house-of-the-devil-2009
2931,Circumstance,2011,2.5,2.0,0.5,0.25,negative,-0.0466089,http://www.rogerebert.com/reviews/circumstance-2011
2932,Fruitvale Station,2013,4.0,2.0,2.0,1.0,negative,-0.110591,http://www.rogerebert.com/reviews/fruitvale-station-2013
2939,Ruby in Paradise,1993,4.0,2.5,1.5,0.6,positive,0.244715,http://www.rogerebert.com/reviews/ruby-in-paradise-1993
2944,Dead Snow,2009,2.5,1.0,1.0,0.6666666666666666,negative,-0.495727,http://www.rogerebert.com/reviews/dead-snow-2009
2946,Safety Not Guaranteed,2012,3.5,2.0,1.0,0.4,positive,0.0631643,http://www.rogerebert.com/reviews/safety-not-guaranteed-2012
2952,Rize,2005,3.0,1.5,1.5,1.0,negative,-0.323892,http://www.rogerebert.com/reviews/rize-2005
2953,L.I.E.,2001,3.0,2.0,1.0,0.5,negative,-0.0741682,http://www.rogerebert.com/reviews/lie-2001
2958,Escape from Tomorrow,2013,3.0,1.5,1.0,0.5,negative,-0.161522,http://www.rogerebert.com/reviews/escape-from-tomorrow-2013
2959,The Blair Witch Project,1999,4.0,2.0,2.0,1.0,negative,-0.025554,http://www.rogerebert.com/reviews/the-blair-witch-project-1999
2960,Woodstock,1970,4.0,2.0,1.5,0.6,positive,0.017144,http://www.rogerebert.com/reviews/woodstock-1970
2965,The Station Agent,2003,3.5,1.5,2.0,1.3333333333333333,negative,-0.275365,http://www.rogerebert.com/reviews/the-station-agent-2003
2967,Wordplay,2006,3.0,2.5,0.5,0.2,positive,0.188154,http://www.rogerebert.com/reviews/wordplay-2006
2970,Groove,2000,2.0,2.0,-0.5,0.2,positive,0.0775272,http://www.rogerebert.com/reviews/groove-2000
2971,Twin Falls Idaho,1999,4.0,1.5,2.0,1.0,negative,-0.203246,http://www.rogerebert.com/reviews/twin-falls-idaho-1999
2972,Mean Creek,2004,3.0,2.0,1.0,0.5,negative,-0.0556203,http://www.rogerebert.com/reviews/mean-creek-2004
2977,Drinking Buddies,2013,1.0,1.5,-0.5,0.3333333333333333,negative,-0.265248,http://www.rogerebert.com/reviews/drinking-buddies-2013
2983,Monsters,2010,3.5,1.5,2.0,1.3333333333333333,negative,-0.256086,http://www.rogerebert.com/reviews/monsters-2010
2988,Straight Out of Brooklyn,1991,3.0,2.5,0.5,0.2,positive,0.125049,http://www.rogerebert.com/reviews/straight-out-of-brooklyn-1991
2989,Bloody Sunday,2002,3.5,2.0,1.0,0.4,positive,0.0428432,http://www.rogerebert.com/reviews/bloody-sunday-2002
2991,Napoleon Dynamite,2004,1.5,1.0,0.0,0.0,negative,-0.372167,http://www.rogerebert.com/reviews/napoleon-dynamite-2004
2996,Quinceañera,2006,2.5,3.0,-0.5,0.16666666666666666,positive,0.451977,http://www.rogerebert.com/reviews/quinceañera-2006
3006,Old Joy,2006,4.0,2.0,2.0,1.0,negative,-0.057763,http://www.rogerebert.com/reviews/old-joy-2006
3011,Compliance,2012,3.0,1.5,1.0,0.5,negative,-0.2232,http://www.rogerebert.com/reviews/compliance-2012
3012,Chasing Amy,1997,3.5,3.0,0.5,0.16666666666666666,positive,0.366447,http://www.rogerebert.com/reviews/chasing-amy-1997
3021,Like Crazy,2011,3.0,2.0,0.5,0.2,positive,0.0654171,http://www.rogerebert.com/reviews/like-crazy-2011
3022,Sugar Town,1999,3.0,2.0,1.0,0.5,negative,-0.0921301,http://www.rogerebert.com/reviews/sugar-town-1999
3023,The Canyons,2013,1.0,1.0,0.0,0.0,negative,-0.551221,http://www.rogerebert.com/reviews/the-canyons-2013
3029,Swingers,1996,3.0,2.0,0.5,0.2,positive,0.0679084,http://www.rogerebert.com/reviews/swingers-1996
3033,Middle of Nowhere,2012,3.0,2.0,0.5,0.2,positive,0.0372493,http://www.rogerebert.com/reviews/middle-of-nowhere-2012
3038,Weekend,2011,3.0,3.0,0.0,0.0,positive,0.400588,http://www.rogerebert.com/reviews/weekend-2011
